Country/Region,Province/State,Lat,Long,Date,Confirmed,Recovered,Deaths
Panama,,8.538,-80.7821,2020-02-22,0,0,0
Panama,,8.538,-80.7821,2020-02-23,0,0,0
Panama,,8.538,-80.7821,2020-02-24,0,0,0
Panama,,8.538,-80.7821,2020-02-25,0,0,0
Panama,,8.538,-80.7821,2020-02-26,0,0,0
Panama,,8.538,-80.7821,2020-02-27,0,0,0
Panama,,8.538,-80.7821,2020-02-28,0,0,0
Panama,,8.538,-80.7821,2020-02-29,0,0,0
Panama,,8.538,-80.7821,2020-03-01,0,0,0
Panama,,8.538,-80.7821,2020-03-02,0,0,0
Panama,,8.538,-80.7821,2020-03-03,0,0,0
Panama,,8.538,-80.7821,2020-03-04,0,0,0
Panama,,8.538,-80.7821,2020-03-05,0,0,0
Panama,,8.538,-80.7821,2020-03-06,0,0,0
Panama,,8.538,-80.7821,2020-03-07,0,0,0
Panama,,8.538,-80.7821,2020-03-08,0,0,0
Panama,,8.538,-80.7821,2020-03-09,0,0,0
Panama,,8.538,-80.7821,2020-03-10,1,0,0
Panama,,8.538,-80.7821,2020-03-11,8,0,1
Panama,,8.538,-80.7821,2020-03-12,11,0,1
Panama,,8.538,-80.7821,2020-03-13,27,0,1
Panama,,8.538,-80.7821,2020-03-14,36,0,1
Panama,,8.538,-80.7821,2020-03-15,43,0,1
Panama,,8.538,-80.7821,2020-03-16,55,0,1
Panama,,8.538,-80.7821,2020-03-17,69,0,1
Panama,,8.538,-80.7821,2020-03-18,86,0,1
Panama,,8.538,-80.7821,2020-03-19,109,0,1
Panama,,8.538,-80.7821,2020-03-20,137,0,1
Panama,,8.538,-80.7821,2020-03-21,200,0,1
Panama,,8.538,-80.7821,2020-03-22,313,0,3
Panama,,8.538,-80.7821,2020-03-23,345,0,6
Panama,,8.538,-80.7821,2020-03-24,345,1,6
Panama,,8.538,-80.7821,2020-03-25,443,1,8
Panama,,8.538,-80.7821,2020-03-26,558,2,8
Panama,,8.538,-80.7821,2020-03-27,674,2,9
Panama,,8.538,-80.7821,2020-03-28,786,2,14
Panama,,8.538,-80.7821,2020-03-29,901,4,17
Panama,,8.538,-80.7821,2020-03-30,989,4,24
Panama,,8.538,-80.7821,2020-03-31,1181,9,30
Panama,,8.538,-80.7821,2020-04-01,1181,9,30
Panama,,8.538,-80.7821,2020-04-02,1317,9,32
Panama,,8.538,-80.7821,2020-04-03,1475,10,37
Panama,,8.538,-80.7821,2020-04-04,1673,13,41
Panama,,8.538,-80.7821,2020-04-05,1801,13,46
Panama,,8.538,-80.7821,2020-04-06,1988,13,54
Papua New Guinea,,-6.315,143.9555,2020-01-22,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-23,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-24,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-25,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-26,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-27,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-28,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-29,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-30,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-01-31,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-01,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-02,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-03,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-04,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-05,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-06,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-07,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-08,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-09,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-10,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-11,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-12,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-13,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-14,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-15,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-16,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-17,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-18,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-19,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-20,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-21,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-22,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-23,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-24,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-25,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-26,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-27,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-28,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-02-29,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-01,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-02,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-03,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-04,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-05,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-06,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-07,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-08,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-09,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-10,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-11,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-12,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-13,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-14,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-15,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-16,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-17,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-18,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-19,0,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-20,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-21,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-22,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-23,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-24,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-25,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-26,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-27,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-28,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-29,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-30,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-03-31,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-04-01,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-04-02,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-04-03,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-04-04,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-04-05,1,0,0
Papua New Guinea,,-6.315,143.9555,2020-04-06,2,0,0
Paraguay,,-23.4425,-58.4438,2020-01-22,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-23,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-24,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-25,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-26,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-27,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-28,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-29,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-30,0,0,0
Paraguay,,-23.4425,-58.4438,2020-01-31,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-01,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-02,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-03,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-04,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-05,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-06,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-07,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-08,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-09,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-10,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-11,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-12,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-13,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-14,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-15,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-16,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-17,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-18,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-19,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-20,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-21,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-22,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-23,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-24,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-25,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-26,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-27,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-28,0,0,0
Paraguay,,-23.4425,-58.4438,2020-02-29,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-01,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-02,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-03,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-04,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-05,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-06,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-07,0,0,0
Paraguay,,-23.4425,-58.4438,2020-03-08,1,0,0
Paraguay,,-23.4425,-58.4438,2020-03-09,1,0,0
Paraguay,,-23.4425,-58.4438,2020-03-10,1,0,0
Paraguay,,-23.4425,-58.4438,2020-03-11,5,0,0
Paraguay,,-23.4425,-58.4438,2020-03-12,5,0,0
Paraguay,,-23.4425,-58.4438,2020-03-13,6,0,0
Paraguay,,-23.4425,-58.4438,2020-03-14,6,0,0
Paraguay,,-23.4425,-58.4438,2020-03-15,6,0,0
Paraguay,,-23.4425,-58.4438,2020-03-16,8,0,0
Paraguay,,-23.4425,-58.4438,2020-03-17,9,0,0
Paraguay,,-23.4425,-58.4438,2020-03-18,11,0,0
Paraguay,,-23.4425,-58.4438,2020-03-19,11,0,0
Paraguay,,-23.4425,-58.4438,2020-03-20,13,0,0
Paraguay,,-23.4425,-58.4438,2020-03-21,18,0,1
Paraguay,,-23.4425,-58.4438,2020-03-22,22,0,1
Paraguay,,-23.4425,-58.4438,2020-03-23,22,0,1
Paraguay,,-23.4425,-58.4438,2020-03-24,27,0,2
Paraguay,,-23.4425,-58.4438,2020-03-25,37,0,3
Paraguay,,-23.4425,-58.4438,2020-03-26,41,0,3
Paraguay,,-23.4425,-58.4438,2020-03-27,52,1,3
Paraguay,,-23.4425,-58.4438,2020-03-28,56,1,3
Paraguay,,-23.4425,-58.4438,2020-03-29,59,1,3
Paraguay,,-23.4425,-58.4438,2020-03-30,64,1,3
Paraguay,,-23.4425,-58.4438,2020-03-31,65,1,3
Paraguay,,-23.4425,-58.4438,2020-04-01,69,1,3
Paraguay,,-23.4425,-58.4438,2020-04-02,77,2,3
Paraguay,,-23.4425,-58.4438,2020-04-03,92,6,3
Paraguay,,-23.4425,-58.4438,2020-04-04,96,12,3
Paraguay,,-23.4425,-58.4438,2020-04-05,104,12,3
Paraguay,,-23.4425,-58.4438,2020-04-06,113,12,5
Peru,,-9.19,-75.0152,2020-01-22,0,0,0
Peru,,-9.19,-75.0152,2020-01-23,0,0,0
Peru,,-9.19,-75.0152,2020-01-24,0,0,0
Peru,,-9.19,-75.0152,2020-01-25,0,0,0
Peru,,-9.19,-75.0152,2020-01-26,0,0,0
Peru,,-9.19,-75.0152,2020-01-27,0,0,0
Peru,,-9.19,-75.0152,2020-01-28,0,0,0
Peru,,-9.19,-75.0152,2020-01-29,0,0,0
Peru,,-9.19,-75.0152,2020-01-30,0,0,0
Peru,,-9.19,-75.0152,2020-01-31,0,0,0
Peru,,-9.19,-75.0152,2020-02-01,0,0,0
Peru,,-9.19,-75.0152,2020-02-02,0,0,0
Peru,,-9.19,-75.0152,2020-02-03,0,0,0
Peru,,-9.19,-75.0152,2020-02-04,0,0,0
Peru,,-9.19,-75.0152,2020-02-05,0,0,0
Peru,,-9.19,-75.0152,2020-02-06,0,0,0
Peru,,-9.19,-75.0152,2020-02-07,0,0,0
Peru,,-9.19,-75.0152,2020-02-08,0,0,0
Peru,,-9.19,-75.0152,2020-02-09,0,0,0
Peru,,-9.19,-75.0152,2020-02-10,0,0,0
Peru,,-9.19,-75.0152,2020-02-11,0,0,0
Peru,,-9.19,-75.0152,2020-02-12,0,0,0
Peru,,-9.19,-75.0152,2020-02-13,0,0,0
Peru,,-9.19,-75.0152,2020-02-14,0,0,0
Peru,,-9.19,-75.0152,2020-02-15,0,0,0
Peru,,-9.19,-75.0152,2020-02-16,0,0,0
Peru,,-9.19,-75.0152,2020-02-17,0,0,0
Peru,,-9.19,-75.0152,2020-02-18,0,0,0
Peru,,-9.19,-75.0152,2020-02-19,0,0,0
Peru,,-9.19,-75.0152,2020-02-20,0,0,0
Peru,,-9.19,-75.0152,2020-02-21,0,0,0
Peru,,-9.19,-75.0152,2020-02-22,0,0,0
Peru,,-9.19,-75.0152,2020-02-23,0,0,0
Peru,,-9.19,-75.0152,2020-02-24,0,0,0
Peru,,-9.19,-75.0152,2020-02-25,0,0,0
Peru,,-9.19,-75.0152,2020-02-26,0,0,0
Peru,,-9.19,-75.0152,2020-02-27,0,0,0
Peru,,-9.19,-75.0152,2020-02-28,0,0,0
Peru,,-9.19,-75.0152,2020-02-29,0,0,0
Peru,,-9.19,-75.0152,2020-03-01,0,0,0
Peru,,-9.19,-75.0152,2020-03-02,0,0,0
Peru,,-9.19,-75.0152,2020-03-03,0,0,0
Peru,,-9.19,-75.0152,2020-03-04,0,0,0
Peru,,-9.19,-75.0152,2020-03-05,0,0,0
Peru,,-9.19,-75.0152,2020-03-06,1,0,0
Peru,,-9.19,-75.0152,2020-03-07,1,0,0
Peru,,-9.19,-75.0152,2020-03-08,6,0,0
Peru,,-9.19,-75.0152,2020-03-09,7,0,0
Peru,,-9.19,-75.0152,2020-03-10,11,0,0
Peru,,-9.19,-75.0152,2020-03-11,11,0,0
Peru,,-9.19,-75.0152,2020-03-12,15,0,0
Peru,,-9.19,-75.0152,2020-03-13,28,0,0
Peru,,-9.19,-75.0152,2020-03-14,38,0,0
Peru,,-9.19,-75.0152,2020-03-15,43,0,0
Peru,,-9.19,-75.0152,2020-03-16,86,0,0
Peru,,-9.19,-75.0152,2020-03-17,117,1,0
Peru,,-9.19,-75.0152,2020-03-18,145,1,0
Peru,,-9.19,-75.0152,2020-03-19,234,1,0
Peru,,-9.19,-75.0152,2020-03-20,234,1,3
Peru,,-9.19,-75.0152,2020-03-21,318,1,5
Peru,,-9.19,-75.0152,2020-03-22,363,1,5
Peru,,-9.19,-75.0152,2020-03-23,395,1,5
Peru,,-9.19,-75.0152,2020-03-24,416,1,7
Peru,,-9.19,-75.0152,2020-03-25,480,1,9
Peru,,-9.19,-75.0152,2020-03-26,580,14,9
Peru,,-9.19,-75.0152,2020-03-27,635,16,11
Peru,,-9.19,-75.0152,2020-03-28,671,16,16
Peru,,-9.19,-75.0152,2020-03-29,852,16,18
Peru,,-9.19,-75.0152,2020-03-30,950,53,24
Peru,,-9.19,-75.0152,2020-03-31,1065,394,30
Peru,,-9.19,-75.0152,2020-04-01,1323,394,38
Peru,,-9.19,-75.0152,2020-04-02,1414,537,55
Peru,,-9.19,-75.0152,2020-04-03,1595,537,61
Peru,,-9.19,-75.0152,2020-04-04,1746,914,73
Peru,,-9.19,-75.0152,2020-04-05,2281,989,83
Peru,,-9.19,-75.0152,2020-04-06,2561,997,92
Philippines,,13.0,122.0,2020-01-22,0,0,0
Philippines,,13.0,122.0,2020-01-23,0,0,0
Philippines,,13.0,122.0,2020-01-24,0,0,0
Philippines,,13.0,122.0,2020-01-25,0,0,0
Philippines,,13.0,122.0,2020-01-26,0,0,0
Philippines,,13.0,122.0,2020-01-27,0,0,0
Philippines,,13.0,122.0,2020-01-28,0,0,0
Philippines,,13.0,122.0,2020-01-29,0,0,0
Philippines,,13.0,122.0,2020-01-30,1,0,0
Philippines,,13.0,122.0,2020-01-31,1,0,0
Philippines,,13.0,122.0,2020-02-01,1,0,0
Philippines,,13.0,122.0,2020-02-02,2,0,1
Philippines,,13.0,122.0,2020-02-03,2,0,1
Philippines,,13.0,122.0,2020-02-04,2,0,1
Philippines,,13.0,122.0,2020-02-05,2,0,1
Philippines,,13.0,122.0,2020-02-06,2,0,1
Philippines,,13.0,122.0,2020-02-07,3,0,1
Philippines,,13.0,122.0,2020-02-08,3,0,1
Philippines,,13.0,122.0,2020-02-09,3,0,1
Philippines,,13.0,122.0,2020-02-10,3,0,1
Philippines,,13.0,122.0,2020-02-11,3,0,1
Philippines,,13.0,122.0,2020-02-12,3,1,1
Philippines,,13.0,122.0,2020-02-13,3,1,1
Philippines,,13.0,122.0,2020-02-14,3,1,1
Philippines,,13.0,122.0,2020-02-15,3,1,1
Philippines,,13.0,122.0,2020-02-16,3,1,1
Philippines,,13.0,122.0,2020-02-17,3,1,1
Philippines,,13.0,122.0,2020-02-18,3,1,1
Philippines,,13.0,122.0,2020-02-19,3,1,1
Philippines,,13.0,122.0,2020-02-20,3,1,1
Philippines,,13.0,122.0,2020-02-21,3,1,1
Philippines,,13.0,122.0,2020-02-22,3,1,1
Philippines,,13.0,122.0,2020-02-23,3,1,1
Philippines,,13.0,122.0,2020-02-24,3,1,1
Philippines,,13.0,122.0,2020-02-25,3,1,1
Philippines,,13.0,122.0,2020-02-26,3,1,1
Philippines,,13.0,122.0,2020-02-27,3,1,1
Philippines,,13.0,122.0,2020-02-28,3,1,1
Philippines,,13.0,122.0,2020-02-29,3,1,1
Philippines,,13.0,122.0,2020-03-01,3,1,1
Philippines,,13.0,122.0,2020-03-02,3,1,1
Philippines,,13.0,122.0,2020-03-03,3,1,1
Philippines,,13.0,122.0,2020-03-04,3,1,1
Philippines,,13.0,122.0,2020-03-05,3,1,1
Philippines,,13.0,122.0,2020-03-06,5,1,1
Philippines,,13.0,122.0,2020-03-07,6,1,1
Philippines,,13.0,122.0,2020-03-08,10,1,1
Philippines,,13.0,122.0,2020-03-09,20,1,1
Philippines,,13.0,122.0,2020-03-10,33,2,1
Philippines,,13.0,122.0,2020-03-11,49,2,1
Philippines,,13.0,122.0,2020-03-12,52,2,2
Philippines,,13.0,122.0,2020-03-13,64,2,5
Philippines,,13.0,122.0,2020-03-14,111,2,8
Philippines,,13.0,122.0,2020-03-15,140,2,11
Philippines,,13.0,122.0,2020-03-16,142,2,12
Philippines,,13.0,122.0,2020-03-17,187,5,12
Philippines,,13.0,122.0,2020-03-18,202,5,19
Philippines,,13.0,122.0,2020-03-19,217,8,17
Philippines,,13.0,122.0,2020-03-20,230,8,18
Philippines,,13.0,122.0,2020-03-21,307,13,19
Philippines,,13.0,122.0,2020-03-22,380,17,25
Philippines,,13.0,122.0,2020-03-23,462,17,33
Philippines,,13.0,122.0,2020-03-24,552,20,35
Philippines,,13.0,122.0,2020-03-25,636,26,38
Philippines,,13.0,122.0,2020-03-26,707,28,45
Philippines,,13.0,122.0,2020-03-27,803,31,54
Philippines,,13.0,122.0,2020-03-28,1075,35,68
Philippines,,13.0,122.0,2020-03-29,1418,42,71
Philippines,,13.0,122.0,2020-03-30,1546,42,78
Philippines,,13.0,122.0,2020-03-31,2084,49,88
Philippines,,13.0,122.0,2020-04-01,2311,50,96
Philippines,,13.0,122.0,2020-04-02,2633,51,107
Philippines,,13.0,122.0,2020-04-03,3018,52,136
Philippines,,13.0,122.0,2020-04-04,3094,57,144
Philippines,,13.0,122.0,2020-04-05,3246,64,152
Philippines,,13.0,122.0,2020-04-06,3660,73,163
Poland,,51.9194,19.1451,2020-01-22,0,0,0
Poland,,51.9194,19.1451,2020-01-23,0,0,0
Poland,,51.9194,19.1451,2020-01-24,0,0,0
Poland,,51.9194,19.1451,2020-01-25,0,0,0
Poland,,51.9194,19.1451,2020-01-26,0,0,0
Poland,,51.9194,19.1451,2020-01-27,0,0,0
Poland,,51.9194,19.1451,2020-01-28,0,0,0
Poland,,51.9194,19.1451,2020-01-29,0,0,0
Poland,,51.9194,19.1451,2020-01-30,0,0,0
Poland,,51.9194,19.1451,2020-01-31,0,0,0
Poland,,51.9194,19.1451,2020-02-01,0,0,0
Poland,,51.9194,19.1451,2020-02-02,0,0,0
Poland,,51.9194,19.1451,2020-02-03,0,0,0
Poland,,51.9194,19.1451,2020-02-04,0,0,0
Poland,,51.9194,19.1451,2020-02-05,0,0,0
Poland,,51.9194,19.1451,2020-02-06,0,0,0
Poland,,51.9194,19.1451,2020-02-07,0,0,0
Poland,,51.9194,19.1451,2020-02-08,0,0,0
Poland,,51.9194,19.1451,2020-02-09,0,0,0
Poland,,51.9194,19.1451,2020-02-10,0,0,0
Poland,,51.9194,19.1451,2020-02-11,0,0,0
Poland,,51.9194,19.1451,2020-02-12,0,0,0
Poland,,51.9194,19.1451,2020-02-13,0,0,0
Poland,,51.9194,19.1451,2020-02-14,0,0,0
Poland,,51.9194,19.1451,2020-02-15,0,0,0
Poland,,51.9194,19.1451,2020-02-16,0,0,0
Poland,,51.9194,19.1451,2020-02-17,0,0,0
Poland,,51.9194,19.1451,2020-02-18,0,0,0
Poland,,51.9194,19.1451,2020-02-19,0,0,0
Poland,,51.9194,19.1451,2020-02-20,0,0,0
Poland,,51.9194,19.1451,2020-02-21,0,0,0
Poland,,51.9194,19.1451,2020-02-22,0,0,0
Poland,,51.9194,19.1451,2020-02-23,0,0,0
Poland,,51.9194,19.1451,2020-02-24,0,0,0
Poland,,51.9194,19.1451,2020-02-25,0,0,0
Poland,,51.9194,19.1451,2020-02-26,0,0,0
Poland,,51.9194,19.1451,2020-02-27,0,0,0
Poland,,51.9194,19.1451,2020-02-28,0,0,0
Poland,,51.9194,19.1451,2020-02-29,0,0,0
Poland,,51.9194,19.1451,2020-03-01,0,0,0
Poland,,51.9194,19.1451,2020-03-02,0,0,0
Poland,,51.9194,19.1451,2020-03-03,0,0,0
Poland,,51.9194,19.1451,2020-03-04,1,0,0
Poland,,51.9194,19.1451,2020-03-05,1,0,0
Poland,,51.9194,19.1451,2020-03-06,5,0,0
Poland,,51.9194,19.1451,2020-03-07,5,0,0
Poland,,51.9194,19.1451,2020-03-08,11,0,0
Poland,,51.9194,19.1451,2020-03-09,16,0,0
Poland,,51.9194,19.1451,2020-03-10,22,0,0
Poland,,51.9194,19.1451,2020-03-11,31,0,0
Poland,,51.9194,19.1451,2020-03-12,49,0,1
Poland,,51.9194,19.1451,2020-03-13,68,0,2
Poland,,51.9194,19.1451,2020-03-14,103,0,3
Poland,,51.9194,19.1451,2020-03-15,119,0,3
Poland,,51.9194,19.1451,2020-03-16,177,13,4
Poland,,51.9194,19.1451,2020-03-17,238,13,5
Poland,,51.9194,19.1451,2020-03-18,251,13,5
Poland,,51.9194,19.1451,2020-03-19,355,1,5
Poland,,51.9194,19.1451,2020-03-20,425,1,5
Poland,,51.9194,19.1451,2020-03-21,536,1,5
Poland,,51.9194,19.1451,2020-03-22,634,1,7
Poland,,51.9194,19.1451,2020-03-23,749,1,8
Poland,,51.9194,19.1451,2020-03-24,901,1,10
Poland,,51.9194,19.1451,2020-03-25,1051,7,14
Poland,,51.9194,19.1451,2020-03-26,1221,7,16
Poland,,51.9194,19.1451,2020-03-27,1389,7,16
Poland,,51.9194,19.1451,2020-03-28,1638,7,18
Poland,,51.9194,19.1451,2020-03-29,1862,7,22
Poland,,51.9194,19.1451,2020-03-30,2055,7,31
Poland,,51.9194,19.1451,2020-03-31,2311,7,33
Poland,,51.9194,19.1451,2020-04-01,2554,47,43
Poland,,51.9194,19.1451,2020-04-02,2946,56,57
Poland,,51.9194,19.1451,2020-04-03,3383,56,71
Poland,,51.9194,19.1451,2020-04-04,3627,116,79
Poland,,51.9194,19.1451,2020-04-05,4102,134,94
Poland,,51.9194,19.1451,2020-04-06,4413,162,107
Portugal,,39.3999,-8.2245,2020-01-22,0,0,0
Portugal,,39.3999,-8.2245,2020-01-23,0,0,0
Portugal,,39.3999,-8.2245,2020-01-24,0,0,0
Portugal,,39.3999,-8.2245,2020-01-25,0,0,0
Portugal,,39.3999,-8.2245,2020-01-26,0,0,0
Portugal,,39.3999,-8.2245,2020-01-27,0,0,0
Portugal,,39.3999,-8.2245,2020-01-28,0,0,0
Portugal,,39.3999,-8.2245,2020-01-29,0,0,0
Portugal,,39.3999,-8.2245,2020-01-30,0,0,0
Portugal,,39.3999,-8.2245,2020-01-31,0,0,0
Portugal,,39.3999,-8.2245,2020-02-01,0,0,0
Portugal,,39.3999,-8.2245,2020-02-02,0,0,0
Portugal,,39.3999,-8.2245,2020-02-03,0,0,0
Portugal,,39.3999,-8.2245,2020-02-04,0,0,0
Portugal,,39.3999,-8.2245,2020-02-05,0,0,0
Portugal,,39.3999,-8.2245,2020-02-06,0,0,0
Portugal,,39.3999,-8.2245,2020-02-07,0,0,0
Portugal,,39.3999,-8.2245,2020-02-08,0,0,0
Portugal,,39.3999,-8.2245,2020-02-09,0,0,0
Portugal,,39.3999,-8.2245,2020-02-10,0,0,0
Portugal,,39.3999,-8.2245,2020-02-11,0,0,0
Portugal,,39.3999,-8.2245,2020-02-12,0,0,0
Portugal,,39.3999,-8.2245,2020-02-13,0,0,0
Portugal,,39.3999,-8.2245,2020-02-14,0,0,0
Portugal,,39.3999,-8.2245,2020-02-15,0,0,0
Portugal,,39.3999,-8.2245,2020-02-16,0,0,0
Portugal,,39.3999,-8.2245,2020-02-17,0,0,0
Portugal,,39.3999,-8.2245,2020-02-18,0,0,0
Portugal,,39.3999,-8.2245,2020-02-19,0,0,0
Portugal,,39.3999,-8.2245,2020-02-20,0,0,0
Portugal,,39.3999,-8.2245,2020-02-21,0,0,0
Portugal,,39.3999,-8.2245,2020-02-22,0,0,0
Portugal,,39.3999,-8.2245,2020-02-23,0,0,0
Portugal,,39.3999,-8.2245,2020-02-24,0,0,0
Portugal,,39.3999,-8.2245,2020-02-25,0,0,0
Portugal,,39.3999,-8.2245,2020-02-26,0,0,0
Portugal,,39.3999,-8.2245,2020-02-27,0,0,0
Portugal,,39.3999,-8.2245,2020-02-28,0,0,0
Portugal,,39.3999,-8.2245,2020-02-29,0,0,0
Portugal,,39.3999,-8.2245,2020-03-01,0,0,0
Portugal,,39.3999,-8.2245,2020-03-02,2,0,0
Portugal,,39.3999,-8.2245,2020-03-03,2,0,0
Portugal,,39.3999,-8.2245,2020-03-04,5,0,0
Portugal,,39.3999,-8.2245,2020-03-05,8,0,0
